"pk_population","pop_cod","country_pop","pk_species","kingdom","genus","species","subspecies","metapop","community","pk_init_info","init_info","init_info_en","publication","last_admin_check","most_recent_data","potentials","general_rem","pk_reason","reason","reason_en","justif_details","extinct_yr","extinct_yr_interval","pk_rescue","rescue","rescue_en","objectives","context_rem","pk_transloc","transloc","transloc_en","pk_altern","altern","altern_en","pk_reinfor","reinfor","reinfor_en","pk_clust","clust","clust_en","pk_separation","separation","separation_en","first_release","precision_first","last_release","precision_last","pk_phase","phase","phase_en","fk_multisite","fk_multi_sp","typ_rem","lat_pop","long_pop","lieu_dit","loc_rem","dist","pk_origin","origin","origin_en","pk_connex","connex","connex_en","isol_caus","pop_hab","pk_protec_first","protec_first","protec_first_en","pk_protec_last","protec_last","protec_last_en","pk_protec_csq","protec_csq","protec_csq_en","sit_rem","pk_legal_protect","legal_protect","legal_protect_en","pk_div_stag","div_stag","div_stag_en","pk_birth","birth","birth_en","pk_div_orig","div_orig","div_orig_en","biol_rem","pk_prep_hab","prep_hab","prep_hab_en","time_exsitu","pk_stage_change","stage_change","stage_change_en","pk_gen_prog","gen_prog","gen_prog_en","pk_increase","increase","increase_en","increase_meth","pk_env_conditioning","env_conditioning","env_conditioning_en","pk_sub_pops","sub_pops","sub_pops_en","pk_tech_det","tech_det","tech_det_en","pk_temp_spread","temp_spread","temp_spread_en","nb_releases","tot_nb","meth_rem","obs_max","pk_pop_abundance","pop_abundance","pop_abundance_en","pk_time_series","time_series","time_series_en","pk_founder_demo","founder_demo","founder_demo_en","pk_descend_demo","descend_demo","descend_demo_en","pk_pva","pva","pva_en","monit_rem","pk_founder_repro","founder_repro","founder_repro_en","pk_descend_repro","descend_repro","descend_repro_en","pk_dispersal","dispersal","dispersal_en","pk_ecosyst_csq","ecosyst_csq","ecosyst_csq_en","pk_ses_csq","ses_csq","ses_csq_en","det_csq","res_rem","pk_pop_eval","pop_eval","pop_eval_en","pk_experim_eval","experim_eval","experim_eval_en","pk_ecosyst_eval","ecosyst_eval","ecosyst_eval_en","pk_ses_eval","ses_eval","ses_eval_en","mortality","pk_user","firstname","lastname","date_creation","date_modif","geom_pop","pop_protected"
1318,"Silehifa-007","Spain",216,"Plantae","Silene","Silene hifacensis","---",NULL,NULL,6,"Communication personnelle","Personnal communication","false",2020,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2009,"0",2009,"0",25,"Post-interventions inconnues","Unknown post-interventions",NULL,NULL,NULL,38.684,0.152,"Cap d'or","bc-00-01-80: ""Torre""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2020-03-18 23:53:00","2020-03-18 23:58:00","0101000020E6100000DBF97E6ABC74C33F643BDF4F8D574340",False
1372,"Lysimino-002","Spain",519,"Plantae","Lysimachia","Lysimachia minoricensis","---","NA","NA",3,"Requête","Request","true",2020,2004,"Jardin botanique de Soller via Miquel Riba et Maria Mayol",NULL,20,"Axé sur l'atténuation ","Mitigation-driven",NULL,"NA","NA",30,"Non","No",NULL,NULL,NULL,NULL,NULL,73,"CreHZO","Pop creation beyond extent of occurrence",31,"N'est pas applicable","Not applicable",34,"Oui","Yes",30,"Non","No",1993,"0",1996,"0",25,"Post-interventions inconnues","Unknown post-interventions",34,30,NULL,39.96787,3.967544,"Barranc d'Algendar",NULL,"NA",31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",40,"Les deux","Both",30,"Non","No",NULL,NULL,NULL,NULL,"67 years",NULL,NULL,NULL,30,"Non","No",34,"Oui","Yes",NULL,NULL,NULL,NULL,34,"Oui","Yes",65,"Inconnus","Unknown",46,"Années","Years",4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51,"Négatif","Negative",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Drought",4,"Bruno","Colas","2020-11-05 16:53:00","2020-11-05 16:56:00","0101000020E610000038876BB587BD0F40C763062AE3FB4340",False
709,"Silehifa-004","Spain",216,"Plantae","Silene","Silene hifacensis","---",NULL,NULL,3,"Requête","Request","true",2015,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",NULL,NULL,NULL,30,"Non","No",30,"Non","No",1996,"0",1996,"0",26,"Arrêté","Stopped",30,30,NULL,38.637,0.075,"Penyal d’Ifac",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-19 12:14:00","2020-03-18 23:52:00","0101000020E6100000333333333333B33FA8C64B3789514340",False
713,"Vellpseu-002","Spain",217,"Plantae","Vella","Vella pseudocytisus","---",NULL,NULL,3,"Requête","Request","true",2015,1978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",1976,"2",NULL,NULL,24,"Suivi post","Monitoring post-interventions",30,30,NULL,NULL,NULL,"km 4 of C-274 rd, from Fuentidueña de tajo to Extremera",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-19 12:51:00","2018-07-19 12:53:00",NULL,NULL
1407,"Erynvivi-005","Spain",528,"Plantae","Eryngium","Eryngium viviparum","---",NULL,NULL,5,"Citation","Citation",NULL,2022,2016,NULL,NULL,20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No",NULL,NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014,"0",2015,"0",24,"Suivi post","Monitoring post-interventions",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46,"Années","Years",2,"560",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2022-12-02 17:31:00","2022-12-02 17:51:00",NULL,False
531,"Bencexst-008","Spain",141,"Plantae","Bencomia","Bencomia exstipulata","---",NULL,NULL,3,"Requête","Request","true",2019,2009,"mgonzalez@proyinves.ulpgc.es","bc-00-01-07 pas complètement exploité",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,"Colonisation assistée","Assisted colonization",73,"CreHZO","Pop creation beyond extent of occurrence",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1992,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",NULL,30,NULL,28.216,-16.614,"Base de Guajara (Siete Cañadas)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-11 14:21:00","2019-11-29 14:04:00","0101000020E610000077BE9F1A2F9D30C09EEFA7C64B373C40",False
473,"Heloberm-004","Spain",127,"Plantae","Helosciadium","Helosciadium bermejoi","---",NULL,NULL,3,"Requête","Request","true",2015,2010,"""Rita & Cardona, 2004b à consulter (en espagnol)
jrita@uib.es; joana.cursach@uib.es""","Renforcement de la pop en 2007, mais ""planting methods were tested in March 2004 at several points close to the original population (Rita & Cardona, 2004b)."" --> à mettre aussi?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",74,"Dans la même population","Same population",30,"Non","No",30,"Non","No",2007,NULL,2007,NULL,25,"Post-interventions inconnues","Unknown post-interventions",30,30,"Suivi  jusqu'en 2010 dans l'étude",39.896629,4.304616,"Cape Negre",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Voir données dans il-00-00-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-07 14:27:00","2020-10-22 23:13:00","0101000020E6100000755AB741ED37114095D233BDC4F24340",False
365,"Antichar-001","Spain",45,"Plantae","Antirrhinum","Antirrhinum charidemi","---",NULL,NULL,3,"Requête","Request","true",2018,1994,NULL,"A confirmer que c'est bien la pop renforcée qui est en expansion démographique et que ce sont les pops créées qui se sont éteintes.",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,"SO","SO",30,"Non","No",NULL,NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",NULL,NULL,NULL,30,"Non","No",30,"Non","No",1976,"1",1976,"1",24,"Suivi post","Monitoring post-interventions",34,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"bc-00-01-11 : 1994, expansion démographique de la pop",52,"Non exprimé","Not expressed",NULL,NULL,NULL,31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,4,"Bruno","Colas","2018-06-22 15:16:00","2020-04-01 14:06:00",NULL,False
366,"Antichar-002","Spain",45,"Plantae","Antirrhinum","Antirrhinum charidemi","---",NULL,NULL,3,"Requête","Request","true",2018,1994,NULL,"A confirmer que c'est bien la pop renforcée qui est en expansion démographique et que ce sont les pops créées qui se sont éteintes.",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,"SO","SO",30,"Non","No",NULL,NULL,68,"Colonisation assistée","Assisted colonization",73,"CreHZO","Pop creation beyond extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",1976,"1",1976,"1",24,"Suivi post","Monitoring post-interventions",34,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"bc-00-01-11 : 1994, pop éteinte",52,"Non exprimé","Not expressed",NULL,NULL,NULL,31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,4,"Bruno","Colas","2018-06-25 13:08:00","2020-04-01 14:06:00",NULL,False
471,"Heloberm-002","Spain",127,"Plantae","Helosciadium","Helosciadium bermejoi","---",NULL,NULL,3,"Requête","Request","true",2015,2010,"jrita@uib.es; joana.cursach@uib.es","Pop éloignées de 500m environ, considérée comme 2 pops différents mais pas de distinction au niveau des coordonnées géographiques (2 décimales seulement)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,"Colonisation assistée","Assisted colonization",73,"CreHZO","Pop creation beyond extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2008,NULL,2008,NULL,25,"Post-interventions inconnues","Unknown post-interventions",34,30,"Suivi  jusqu'en 2010 dans l'étude",39.997898,4.231394,"Punta de sa Font",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",1,"95",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Voir données dans il-00-00-30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-07 14:18:00","2020-10-22 23:12:00","0101000020E610000066F6798CF2EC1040355F251FBBFF4340",False
759,"Marsquad-003","Spain",224,"Plantae","Marsilea","Marsilea quadrifolia","---",NULL,NULL,5,"Citation","Citation","true",2018,2001,NULL,"Pour d'autres pops de Marsilea en Espagne, voir Estrelles-etal-2001b_BotComplutensis_Translocs-Marsilea et Strat-2012_BookChapter_Translocs-Marsilea dans dossier TLP_Biblio-Case-studies-not-fully-explored",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",NULL,NULL,NULL,30,"Non","No",30,"Non","No",1999,"1",1999,"1",24,"Suivi post","Monitoring post-interventions",30,30,NULL,40.647,0.726,"margen SO de la laguna de la Tancada",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-24 07:35:00","2018-07-24 07:45:00","0101000020E610000008AC1C5A643BE73F894160E5D0524440",NULL
710,"Silehifa-005","Spain",216,"Plantae","Silene","Silene hifacensis","---",NULL,NULL,3,"Requête","Request","true",2015,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2009,"0",2009,"0",24,"Suivi post","Monitoring post-interventions",30,30,NULL,38.803,0.196,"Cabo San Antoni",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-19 12:15:00","2020-03-18 22:06:00","0101000020E61000004A0C022B8716C93F105839B4C8664340",False
705,"Silehifa-001","Spain",216,"Plantae","Silene","Silene hifacensis","---",NULL,NULL,3,"Requête","Request","true",2015,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",1992,"0",2003,"0",26,"Arrêté","Stopped",30,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-19 12:00:00","2018-07-19 12:04:00",NULL,NULL
1161,"Ranubull-001","Spain",442,"Plantae","Ranunculus","Ranunculus bullatus","---","NA","NA",5,"Citation","Citation","true",2019,2019,"CARE MEDIFLORA","Pb in Type/phase and Biol Mat.",20,"Axé sur l'atténuation ","Mitigation-driven","bc-00-01-66: ""All institutions [of the Care-Mediflora project] 
 jointly worked to address both short-term and long-term needs for
 the insular endangered plants, including: 1) in situ conservation
 through active management actions, in particular translocations [...]""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",2017,"1",NULL,NULL,25,"Post-interventions inconnues","Unknown post-interventions",30,30,"bc-00-01-66: Provenance = 'Same population'. However it is descried as a new pop, not a reintro or reinfocement...",39.590278,2.662222,"S'Aranjassa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Shrublands",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Private property",NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,30,"Non","No","bc-00-01-66: Provenance = 'Same population'. However it is descried as a new pop, not a reintro or reinfocement...",30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,"Peu détaillés","Briefly detailed",NULL,NULL,NULL,1,"100","bc-00-01-66: post-RST actions = watering only the first month.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2019-06-28 06:16:00","2019-06-28 06:47:00","0101000020E6100000A088450C3B4C05402EC6C03A8ECB4340",False
1159,"Ononcris-001","Spain",440,"Plantae","Ononis","Ononis crispa","---","NA","NA",5,"Citation","Citation","true",2019,2019,"CARE MEDIFLORA",NULL,20,"Axé sur l'atténuation ","Mitigation-driven","bc-00-01-66: ""All institutions [of the Care-Mediflora project] 
 jointly worked to address both short-term and long-term needs for
 the insular endangered plants, including: 1) in situ conservation
 through active management actions, in particular translocations [...]""","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,"Renforcement","Reinforcement",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2017,"1",NULL,NULL,25,"Post-interventions inconnues","Unknown post-interventions",30,30,NULL,39.140697,2.945068,"Parque Nacional Marítimo-Terrestre del Archipiélago de Cabrera",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Coastal habitats",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Natural Park ; public property.",NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,30,"Non","No","Provenance: 'Same population'.",30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,"Peu détaillés","Briefly detailed",NULL,NULL,NULL,1,"270","bc-00-01-66: post-RST action: water support for the first summer.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2019-06-27 21:59:00","2019-06-27 22:09:00","0101000020E610000012F8C3CF7F8F07409AD2FA5B02924340",False
